 30 07 2017,  0.00 , 26.18
 31 07 2017,  197.20 , 27.46
 01 08 2017,  1011.37 , 34.47
 02 08 2017,  313.91 , 30.39
 03 08 2017,  343.89 , 26.57
 04 08 2017,  99.23 , 33.85
 05 08 2017,  30.93 , 35.93
 06 08 2017,  25.71 , 15.94
 07 08 2017,  140.14 , 24.68
 08 08 2017,  0.02 , 26.68
 09 08 2017,  8.32 , 23.38
 10 08 2017,  94.57 , 21.40
 11 08 2017,  12.95 , 22.06
 12 08 2017,  55.31 , 30.54
 13 08 2017,  250.14 , 29.06
 14 08 2017,  0.94 , 18.98
 15 08 2017,  256.78 , 30.17
 16 08 2017,  251.13 , 32.10
 17 08 2017,  12.18 , 21.18
 18 08 2017,  279.82 , 53.64
 19 08 2017,  89.06 , 27.72
 20 08 2017,  141.50 , 28.61
 21 08 2017,  0.00 , 21.67
 22 08 2017,  218.10 , 28.63
 26 08 2017,  0.00 , 9.82
 27 08 2017,  0.00 , 14.72
 28 08 2017,  0.00 , 16.71
 29 08 2017,  0.00 , 21.76
 30 08 2017,  0.00 , 22.79
 31 08 2017,  0.00 , 25.32
 01 09 2017,  28.07 , 12.78
 03 09 2017,  0.00 , 25.21
 04 09 2017,  25.66 , 22.95
 05 09 2017,  153.31 , 33.10
 06 09 2017,  31.13 , 16.86
 07 09 2017,  137.58 , 20.51
 08 09 2017,  176.81 , 20.28
 09 09 2017,  37.22 , 17.56
 10 09 2017,  0.11 , 14.47
 11 09 2017,  0.00 , 13.98
 12 09 2017,  0.00 , 13.91
 13 09 2017,  0.00 , 12.46
 14 09 2017,  314.13 , 29.66
 15 09 2017,  2.31 , 27.59
 16 09 2017,  5.14 , 27.08
 17 09 2017,  300.88 , 24.51
 18 09 2017,  2.20 , 26.26
 19 09 2017,  1315.37 , 37.45
 20 09 2017,  949.44 , 33.26
 21 09 2017,  91.43 , 25.55
 22 09 2017,  269.90 , 30.27
 23 09 2017,  0.00 , 23.90
 24 09 2017,  0.00 , 31.46
 25 09 2017,  1237.65 , 31.37
 26 09 2017,  1246.32 , 34.89
 27 09 2017,  11.99 , 32.98
 28 09 2017,  0.00 , 32.26
 29 09 2017,  3.13 , 14.18
 30 09 2017,  3.14 , 14.91
 01 10 2017,  0.00 , 8.74
 02 10 2017,  0.00 , 8.36
 04 10 2017,  0.00 , 13.12
 05 10 2017,  274.83 , 43.16
 06 10 2017,  0.00 , 15.35
 07 10 2017,  0.00 , 29.30
 08 10 2017,  0.00 , 23.12
 09 10 2017,  0.00 , 18.63
 10 10 2017,  6.78 , 31.35
 11 10 2017,  18.85 , 29.30
 12 10 2017,  0.00 , 30.72
 13 10 2017,  0.00 , 27.89
 14 10 2017,  0.00 , 19.59
 15 10 2017,  0.00 , 36.31
 16 10 2017,  46.43 , 24.91
 17 10 2017,  0.00 , 7.38
 18 10 2017,  0.00 , 16.76
 19 10 2017,  0.00 , 11.49
 20 10 2017,  0.00 , 14.01
 21 10 2017,  0.00 , 11.87
 22 10 2017,  0.00 , 12.80
 23 10 2017,  0.00 , 16.56
 24 10 2017,  0.00 , 31.44
 25 10 2017,  0.00 , 10.45
 26 10 2017,  0.00 , 14.54
 27 10 2017,  0.00 , 9.22
 28 10 2017,  0.00 , 19.40
 29 10 2017,  0.00 , 21.72
 30 10 2017,  0.00 , 20.98
 31 10 2017,  0.00 , 11.62
 01 11 2017,  0.00 , 8.55
 02 11 2017,  0.00 , 18.44
 03 11 2017,  0.00 , 27.99
 04 11 2017,  0.00 , 7.10
 05 11 2017,  0.00 , 19.28
 06 11 2017,  0.00 , 21.25
 07 11 2017,  1.48 , 8.57
 08 11 2017,  0.00 , 9.69
 09 11 2017,  0.00 , 5.21
 10 11 2017,  0.09 , 13.42
 11 11 2017,  0.00 , 2.52
 12 11 2017,  0.00 , 5.94
 13 11 2017,  0.00 , 14.56
 14 11 2017,  0.01 , 9.17
 15 11 2017,  12.19 , 7.30
 16 11 2017,  0.00 , 12.21
 17 11 2017,  1.34 , 10.25
 18 11 2017,  0.00 , 7.87
 19 11 2017,  0.00 , 25.68
 20 11 2017,  0.00 , 6.42
 21 11 2017,  0.00 , 10.24
 22 11 2017,  0.21 , 13.48
 23 11 2017,  0.00 , 4.77
 24 11 2017,  0.00 , 10.80
 25 11 2017,  0.00 , 12.74
 26 11 2017,  2.93 , 10.11
 27 11 2017,  0.00 , 7.58
 28 11 2017,  0.00 , 11.06
 29 11 2017,  0.00 , 12.80
 30 11 2017,  0.00 , 5.46
 01 12 2017,  31.44 , 10.37
 02 12 2017,  0.00 , 6.85
 03 12 2017,  0.00 , 7.82
 04 12 2017,  0.00 , 7.89
 05 12 2017,  0.00 , 14.72
 06 12 2017,  0.00 , 10.76
 07 12 2017,  0.00 , 8.50
 08 12 2017,  0.00 , 5.36
 09 12 2017,  0.00 , 5.15
 10 12 2017,  0.00 , 5.99
 11 12 2017,  0.00 , 7.31
 12 12 2017,  0.00 , 9.51
 13 12 2017,  0.00 , 2.25
 14 12 2017,  0.00 , 6.26
 15 12 2017,  0.00 , 3.32
 16 12 2017,  0.00 , 4.74
 17 12 2017,  0.00 , 7.04
 18 12 2017,  0.00 , 14.56
 19 12 2017,  0.02 , 13.35
 20 12 2017,  18.57 , 7.96
 22 12 2017,  0.00 , 11.26
 23 12 2017,  0.00 , 14.32
 24 12 2017,  0.00 , 6.36
 25 12 2017,  0.00 , 7.69
 26 12 2017,  0.00 , 3.22
 27 12 2017,  0.00 , 1.42
 28 12 2017,  0.00 , 2.35
 29 12 2017,  0.00 , 2.48
 30 12 2017,  0.00 , 3.05
 31 12 2017,  0.00 , 2.96
