#### ESC+< , CTRL+BARRA , CTRL+W, CTRL+Y, ESC+%, CTRL+Y, ENTER, REEMPLAZO, ENTER, ! ########
 00Z 17 10 2017,  0.00 , 7.38
 12Z 17 10 2017,  0.00 , 10.18
 00Z 18 10 2017,  0.00 , 16.76
 12Z 18 10 2017,  0.00 , 15.12
 00Z 19 10 2017,  0.00 , 11.49
 12Z 19 10 2017,  0.00 , 11.10
 00Z 20 10 2017,  0.00 , 14.01
 12Z 20 10 2017,  0.00 , 13.70
 00Z 21 10 2017,  0.00 , 11.87
 12Z 21 10 2017,  0.00 , 9.99
 00Z 22 10 2017,  0.00 , 12.80
 12Z 22 10 2017,  0.00 , 14.90
 00Z 23 10 2017,  0.00 , 16.56
 12Z 23 10 2017,  0.00 , 14.63
 00Z 24 10 2017,  0.00 , 31.44
 12Z 24 10 2017,  0.00 , 19.52
 00Z 25 10 2017,  0.00 , 10.45
 12Z 25 10 2017,  0.00 , 11.99
 00Z 26 10 2017,  0.00 , 14.54
 00Z 27 10 2017,  0.00 , 9.22
 12Z 27 10 2017,  0.00 , 14.32
 00Z 28 10 2017,  0.00 , 19.40
 12Z 28 10 2017,  0.00 , 20.06
 00Z 29 10 2017,  0.00 , 21.72
 12Z 29 10 2017,  0.00 , 19.93
 00Z 30 10 2017,  0.00 , 20.98
 12Z 30 10 2017,  0.00 , 10.34
 00Z 31 10 2017,  0.00 , 11.62
 12Z 31 10 2017,  0.00 , 8.25
 00Z 01 11 2017,  0.00 , 8.55
 12Z 01 11 2017,  0.00 , 10.36
 00Z 02 11 2017,  0.00 , 18.44
 12Z 02 11 2017, ,
 00Z 03 11 2017,  0.00 , 27.99
 12Z 03 11 2017,  0.00 , 24.71
 00Z 04 11 2017,  0.00 , 7.10
 00Z 05 11 2017,  0.00 , 19.28
 12Z 05 11 2017,  0.00 , 27.65
 00Z 06 11 2017,  0.00 , 21.25
 12Z 06 11 2017,  0.00 , 23.53
 18Z 06 11 2017,  3.42 , 7.02
 00Z 07 11 2017,  1.48 , 8.57
 12Z 07 11 2017,  0.00 , 12.99
 00Z 08 11 2017,  0.00 , 9.69
 12Z 08 11 2017,  0.00 , 5.78
 00Z 09 11 2017,  0.00 , 5.21
 12Z 09 11 2017,  0.00 , 6.25
 00Z 10 11 2017,  0.09 , 13.42
 12Z 10 11 2017,  0.00 , 2.74
 00Z 11 11 2017,  0.00 , 2.52
 12Z 11 11 2017,  0.00 , 4.10
 00Z 12 11 2017,  0.00 , 5.94
 12Z 12 11 2017,  0.00 , 11.46
 00Z 13 11 2017,  0.00 , 14.56
 12Z 13 11 2017,  0.00 , 14.16
 00Z 14 11 2017,  0.01 , 9.17
 12Z 14 11 2017,  26.85 , 8.87
 00Z 15 11 2017,  12.19 , 7.30
 12Z 15 11 2017,  0.00 , 10.72
 00Z 16 11 2017,  0.00 , 12.21
 12Z 16 11 2017,  0.00 , 10.40
 00Z 17 11 2017,  1.34 , 10.25
 12Z 17 11 2017,  0.00 , 3.23
 00Z 18 11 2017,  0.00 , 7.87
 12Z 18 11 2017,  0.00 , 20.32
 00Z 19 11 2017,  0.00 , 25.68
 12Z 19 11 2017,  0.06 , 10.98
 00Z 20 11 2017,  0.00 , 6.42
 12Z 20 11 2017,  0.00 , 5.48
 00Z 21 11 2017,  0.00 , 10.24
 12Z 21 11 2017,  0.00 , 6.38
 00Z 22 11 2017,  0.21 , 13.48
 12Z 22 11 2017,  0.00 , 7.33
 00Z 23 11 2017,  0.00 , 4.77
 12Z 23 11 2017,  0.00 , 7.93
 00Z 24 11 2017,  0.00 , 10.80
 12Z 24 11 2017,  0.00 , 13.11
 00Z 25 11 2017,  0.00 , 12.74
 12Z 25 11 2017,  0.00 , 17.05
 00Z 26 11 2017,  2.93 , 10.11
 12Z 26 11 2017,  0.00 , 5.13
 00Z 27 11 2017,  0.00 , 7.58
 12Z 27 11 2017,  0.00 , 5.56
 00Z 28 11 2017,  0.00 , 11.06
 12Z 28 11 2017,  0.00 , 14.27
 00Z 29 11 2017,  0.00 , 12.80
 12Z 29 11 2017,  0.00 , 4.24
 00Z 30 11 2017,  0.00 , 5.46
 12Z 30 11 2017,  0.00 , 5.10
 00Z 01 12 2017,  31.44 , 10.37
 12Z 01 12 2017,  1.36 , 6.26
 00Z 02 12 2017,  0.00 , 6.85
 12Z 02 12 2017,  0.00 , 7.52
 00Z 03 12 2017,  0.00 , 7.82
 12Z 03 12 2017,  0.00 , 8.59
 00Z 04 12 2017,  0.00 , 7.89
 12Z 04 12 2017,  0.00 , 9.09
 00Z 05 12 2017,  0.00 , 14.72
 12Z 05 12 2017,  0.00 , 26.90
 00Z 06 12 2017,  0.00 , 10.76
 12Z 06 12 2017,  0.00 , 6.70
 00Z 07 12 2017,  0.00 , 8.50
 12Z 07 12 2017,  0.00 , 5.72
 00Z 08 12 2017,  0.00 , 5.36
 12Z 08 12 2017,  0.00 , 5.92
 00Z 09 12 2017,  0.00 , 5.15
 12Z 09 12 2017,  0.00 , 6.23
 00Z 10 12 2017,  0.00 , 5.99
 12Z 10 12 2017,  0.00 , 5.70
 00Z 11 12 2017,  0.00 , 7.31
 12Z 11 12 2017,  0.00 , 4.95
 00Z 12 12 2017,  0.00 , 9.51
 12Z 12 12 2017,  0.00 , 8.85
 00Z 13 12 2017,  0.00 , 2.25
 12Z 13 12 2017,  0.00 , 3.29
 00Z 14 12 2017,  0.00 , 6.26
 12Z 14 12 2017,  0.00 , 2.89
 00Z 15 12 2017,  0.00 , 3.32
 12Z 15 12 2017,  0.00 , 4.02
 00Z 16 12 2017,  0.00 , 4.74
 12Z 16 12 2017,  0.00 , 6.35
 00Z 17 12 2017,  0.00 , 7.04
 12Z 17 12 2017,  0.00 , 8.69
 00Z 18 12 2017,  0.00 , 14.56
 12Z 18 12 2017,  0.00 , 15.44
 00Z 19 12 2017,  0.02 , 13.35
 12Z 19 12 2017,  1.87 , 14.99
 00Z 20 12 2017,  18.57 , 7.96
 00Z 22 12 2017,  0.00 , 11.26
 12Z 22 12 2017,  0.00 , 15.45
 00Z 23 12 2017,  0.00 , 14.32
 12Z 23 12 2017,  0.00 , 20.80
 00Z 24 12 2017,  0.00 , 6.36
 12Z 24 12 2017,  0.00 , 5.32
 00Z 25 12 2017,  0.00 , 7.69
 12Z 25 12 2017,  0.00 , 5.41
 00Z 26 12 2017,  0.00 , 3.22
 12Z 26 12 2017,  0.00 , 1.89
 00Z 27 12 2017,  0.00 , 1.42
 12Z 27 12 2017,  0.00 , 1.63
 00Z 28 12 2017,  0.00 , 2.35
 12Z 28 12 2017,  0.00 , 1.86
 00Z 29 12 2017,  0.00 , 2.48
 12Z 29 12 2017,  0.00 , 3.17
 00Z 30 12 2017,  0.00 , 3.05
 12Z 30 12 2017,  0.00 , 3.51
 00Z 31 12 2017,  0.00 , 2.96
 12Z 31 12 2017,  0.00 , 1.83
